id,name
5904538,Spacious Midtown-East Bedroom/Apt
6927059,STUNNING LARGE BEDROOM!  30TH&2ND!
13782540,Stay on Pull-Out Couch in Cozy Studio -Murray Hill
12563136,Luxury Master Bed with Private Bath
15970284,"Spacious, sunny private room in Manhattan Condo"
12170504,2nd Ave & 32nd St. TreeLined Quiet
9155741,1 private bedroom
16101054,Modern Apartment with Empire State Building view
7319856,450ft Square Studio in Gramercy NY
6924109,share east midtown 2 floor apartment with garden
13379635,Midtown East Great location
6006603,"Private Room, 33rd and 2nd"
6877425,GRAMERCY BEAUTIFUL APARTMENT
4774056,Beautiful 1 BR in Perfect Location!
9415026,Murray Hill NYC Apartment
15182188,Amazing Location! NYC Midtown Nice Private Bedroom
16098984,"Quiet, Private, Safe studio by the Empire State"
17431098,Nice one bedroom
9149182,a
15966657,Pre war charming apartment with warm bohemian feel
4824847,Times Square Midtown Mahattan Room
3534379,New And Modern in Gramercy Park
7454585,Private Room in Shared Apartment
237127,LOCATION LOCATION LOCATION Liraz's
17431584,Modern sunny room for 1 month
13607776,Cozy Lower East Side Bedroom.
10091021,Huge 1 Bedroom with extra futon!
8907265,Apartment in Murray Hill
9435531,1Bedroom / Patio / Manhattan / Sleep 6
9824613,Studio near GramercyPark w/ Kitchen
523020,Gorgeous breath taking river view 
14280899,True 1 bedroom in convenient east side location
9824042,21st Floor Bedroom in Doorman & Elevator Building
9168614,Spacious Studio Apt in Murray Hill
9299672,Beautiful Studio in Center of NYC
11659714,Spacious E. Midtown apt w/ Balcony
9434432,Roomy Manhattan Studio
6939758,Mid-century Apt. Next To Subway
10085449,Clean room in a nice apartment
9958442,NYC 2BR ap for HOLIDAYS in the CITY
9040796,Lovely Studio in Midtown
15463202,Bright Manhattan Studio in Kips Bay
1569444,Bright & airy 2 BR in Gramercy Park
12970140,Cozy 2Bedroom + Balcony In The Center of Manhattna
13236388,Huge full floor 2 bedroom/4beds
6154399,Very affordable room in Kipps Bay/Murray Hill
15902775,"Modern, Spacious & Pristine Room in Gramercy"
5373310,Spacious Studio in Kips Bay
4714600,"Spacious bedroom,amazing location! "
676257,small private bedroom female only
13586847,Trendy & Convenient 1 bedroom
15334317,Empire State Building!* 3br New Luxury Apartment
1639762,Sunny & Bright 1BR in Gramercy 2BR
3343299,Gorgeous brownstone- NYC living! 
15805192,Midtown Manhattan studio
7808745,Private Room in Shared Apartment
16854236,Emily's NYC Communal Living Space - Girls Only
10298748,2 STORY LOFT WITH SPIRAL STAIRCASE
10036480,Spacious furnished room in midtown
7808182,Quiet living room bed in GREAT spot
17366414,Large 3 Bedroom / 1.5 Bath Apartment
16983125,Luxury 1 BR Perfect For Business Travelers
16984296,Spacious Alcove Studio w/ Wall in Gramercy
1847658,1 bedroom apt in Midtown Manhattan!
16974228,"Lovely studio, Murray Hill area! Central location!"
75770,Lovely  2bd Furnished Gramercy Park
11609114,Studio APT Murray Hill (Gramercy)
4008362,Spacious Awesome Apt in Murray Hill
6758857,Private Room in Kips Bay / Gramercy
15147769,Luxurious 2BD/2BTH Penthouse Duplex
12005318,Large Private Room in Kips Bay/Murray Hill
13303560,Charming Bedroom in Central NYC
13047885,Charming Manhattan apartment
990171,Wow 2BR/1BA  Sleep 6  Elevator BLDG
5211090,"Central 1 bdrm, W/D, roof deck"
6493409,Great studio in convenient location
16487720,Gramercy Studio Loft
13046303,Bright warm studio in Manhattan
17011804,Private 4 Bedrooms - Sleep 8 - Terrace - NEW Bath
14126610,"Comfy bedroom, central in Manhattan"
2067688,MIDTOWN MANHATTAN-WALKING DISTANCE TO EMPIRE STATE
8859006,MidTownEast Studio-Perfect location
9934696,NYC Modern chic apartment.
2288762,Large sun-filled Studio: Murray Hill
9585027,Cozy Oversized Room - near Park Ave
17209047,2 Bedrooms Central Location In Manhattan Sleep 6
8487784,Gorgeous Apartment w/Room For Rent
17269340,3BEDROOMS-2BATHS-TERRACE-SLEEP 8-MADISON SQ PARK
16203957,Brand new adorable & bright 1BR in Murray Hill!
4538238,"Cute studio apartment, heart of NYC"
9404738,Amazing Doorman BLDG 2BR Sleep 6
9060130,Luxury 3Bedroom/2.5 Bathrooms/ Sleep 10 Manhattan
12358923,Spacious 3BR /2BA/Gramercy Apt!
9403886,Modern 4 Bedroom Apartment Private Terrace Slps 8
17004995,Bright Apartment Center of NYC
3504289,Cheap accommodation in Manhattan
9453249,Bedroom with beautiful river view!!
9273903,HUGE apt: 10 min walk Penn/Grand C
9401896,BRAND NEW! LUXURY 2BEDROOMS/Sleep 6
14906904,Close to All NYC Attractions 3BR Luxury Oasis
3765357,1 Bedroom Apartment Manhattan
8090426,FLATIRON LOFT_2BED w/VIEWS Near MADISON SQ. PARK
9533397,"Simple, Clean Studio - All you need"
15954639,Authentic 1-bedroom in the heart of New York City
13199777,Massive penthouse two bedroom with CITY VIEWS!
12675052,Large sunny apartment nr Gramercy
10053592,Luxurious Urban Retreat
9791355,Beautiful studio in Gramercy Park
2237851,2BD in Midtown East
15164909,Cozy Studio in Perfect Location!
8719984,Charming STUDIO w/ PATIO MIDTOWN
5989927,Most Popular Luxury Midtown Townhouse for 8 Guests
15521443,Full 2 bedroom apartment in Kips Bay!
10052336,"Large 1 bedroom, midtown Manhattan"
10575738,Large & Cozy Gramercy Studio
8324985,Great location in midtown.
8084703,"Beautiful Alcove Studio, Gramercy!"
4282998,Spacious 1 BR & terrace on 19th floor viewing NYC
12409364,Modern Luxury 1BR with Patio
16735854,Hip & Charming Apt in heart of Gramercy/Flat Iron!
460036,Great DEAL Gramercy 1 BDROOM /2beds
14825848,Spacious private BR in Gramercy/Murray Hill home
2578373,Midtown East  - 2 bedroom/2 bath
14468,Under the Empire State Building/Midtown Manhattan
17257053,Sleep in my sofa bed
3605524,"Midtown Apt, Quiet, Walk to Subway"
9407921,1 Bedroom Luxury Apartment on 33rd
3363890,Cozy Private Room in Manhatten! Room 1
9129846,Great comfy studio in Manhattan
478385,Sunny Midtown East Apt w/ a Loft!!!
6376606,"Gramercy Apt, Private Bedroom"
13192268,An exec suite in Murray Hill
9391088,New York PH 2BR Duplex Sleep 6
7949799,Sunny and Cozy Apartment in the heart of Manhattan
17796318,Female Only Shared Rm in Midtown NYC w/ Angie B
7948463,Large 1 bedroom with pull out sofa
215746,Spacious & Sunny on 25th & 3rd Ave
10046083,Great Studio - Awesome Location
8471063,"Spacious, light-filled room in NYC"
9125917,Cosy private room in the City !
17776545,Large 1 Bedroom Empire State Views!
17893477,Manhattan Lifestyle by Emma- Ladies Only
8077721,"2 Bath, 1-bedroom w/ Balcony!"
721663,Modern 1 Bed Condo -Flatiron/NoMad
8993985,Elegant 1Br/1 Bath Walk to Time Sq.
16598982,Authentic living in the heart of New York City
14538181,Spacious 1 BR in a 2 BR apartment
12794245,Luxury designer space in Gramercy
1915154,Manhattan; Gramercy Park
8992390,Gorgeous 2BR/1BA In NYC Sleep 6
1783326,Shared - Nice Studio in NYC Center
4257249,Beautiful Uppet East
2046789,"Huge, Arty, Earthy + BEST Location!"
13712165,A Clean Well-lighted Place (luxury 1BR w/balcony)
4799245,"1 Bedroom - 1 Bathroom MIDTOWN,NYC"
9124500,Studio Near East Village
6358641,Manhattan East-Side Apartment
9384367,Spacious Bedroom on the East River
16442999,Cozy Studio in the Heart of Manhattan
5826129,Large 1 bedroom apartment
9758291,Charming home in heart of Manhattan
6347548,Furnished Room with View of E River
16823318,Lily's Girls Only NYC
5432597,1 Full Bed Room Apt in NYC
1107092,Brand new 2BD Apt in Gramercy
13488308,Spacious & Cosy 1BR apt in Gramercy with balcony!
8579806,1BR w/ Chrysler & Empire State View
6612737,Furnished Bedroom in Murray Hill
14296562,1 Bedroom Gramercy Duplex Loft
14294439,Amazing Apartment in Lively Manhattan Neighborhood
16179737,Apartment near Flatiron District.
15261353,Sunny Studio in Midtown Manhattan
1682258,Big Studio Apt Convenient Gramercy
15251349,"Large Luxury Apartment, Empire State Bldg Views"
15786003,Bright & Comfy Studio in Murray Hill
15785203,"Spacious, sunny room in Manhattan Condo"
7265495,Midtown NYC Prime Location 34th St.
16309329,"Cozy, private room in a 3 br in Gramercy"
8969269,Modern 1 Bedroom/1 Bath in Kips Bay
15890944,Gorgeous huge bedroom/en suite bath - Murray HIll
11983777,Cozy Studio in Elevator Building
5562775,"Modern apartment, VERY CENTRAL, NYU"
10017458,Murray Hill Apartment Classic (83)
4203460,1 Br Near Empire State Building
12899839,Charming Duplex 2 Bedrooms Penthouse With Rooftop
7787962,Large Top Floor Apartment
13687060,Luxurious 1br With Empire State Views + Roof Top!
13292993,Comfortable 2-bedroom centrally located in NYC!
447766,"Great 1 BR Apt in Kips Bay, NY"
16349492,"Spacious room in luxury building, Midtown East"
4379313,2 Bdrm Gramercy with Amazing Views
11850334,New 1BR: Midtown Modern in Manhattan
16960882,HUGE DUPLEX 2 BED in KIPS BAY
15256150,"Newly Renovated, Bright 1 BR in Central Manhattan"
14339989,Lg Modern 1 Bedroom / Rooftop Bldg
16174923,"Clean, Cozy, Modern Gramercy Apt"
17746914,"Spacious, clean 1 bedroom near Subway."
9882537,Spacious & Charming Studio in NYC
6990524,3BR Gramercy Apt in heart of NYC
9093446,"Cozy, convenient room w/ a balcony"
13811866,Cozy 1BR in Murray Hill
10188121,Cozy 1 BD W/ Convenient Location
6467310,Lxry 1Br in the Heart of NYC
8437599,Luxury 1-Bedroom Midtown East Apt
7632182,Murray Hill Luxury ApT w/ BALCONY
14729742,Center of Manhhaten 2Bedrooms / Sleep 6 / Balcony
4504813,"Sunny Room, very central, near UN, NYU"
4111538,Beautiful Studio with Amazing View
6863948,Studio + loft space in Gramercy
11083755,"Spacious Studio, Prime NYC Location"
5297207,Large & High Ceiling bedroom in a Luxury apt‰ªÁ
11848146,Chic Manhattan Apt w Queen Bed
5406067,Great Value Great Location!
13299818,Spacious & bright 1 BDR in Gramercy
8319077,Large studio apartment in  Amazing Murray Hill
1954653,FIVE-STAR IDEAL MIDTOWN LOCATION
14749302,Stylish Lexington Pied-ÌÊ-terre
14203334,Spacious 2BR Apt. in Manhattan for sublet
13941062,Cozy Kips Bay Court
15003628,Cozy Studio with NYC brick wall
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE
13674360,Large Sunny Studio in Doorman Building - Gramercy
1969100,One bedroom with a view!
13258556,Bright Manhattan Studio
15207317,1Bedroom spacious luxury/modern apt-great location
16926809,Spacious Bright Manhattan Studio Apartment
6179500,"Ideal Location, Spacious IBr"
15484150,Large sunny room in huge 2 BR apartment -Midtown E
7225732,MASSIVE ROOM IN IDEAL LOCATION
7123455,Gorgeous high rise 1 bed room
7094619,Luxury Apt in Prime Location
9715973,Amazing view midtown studio
15859962,1 Bd Kips Bay  Luxury/Doorman. - Pool & Gym.
7227008,BIG SHARED SPACE in PRIME LOCATION
9586130,3500sf Triplex 4Bed/3Bath Midtown
7226069,Cute Room in IDEAL LOCATION!
7867805,Best location in manhattan
11420139,Beautiful One Bedroom Murray Hill
1325911,Gramercy apartment 
14301573,Skylight Two Bed Beauty in Gramercy
16661916,Large 2 Bedrooms / Private Terrace / Sleep 6 / NYC
14551332,‰_Ï Lovely Kips Bay Studio with Elevator ‰_Ï
14322,Beautiful Apartment in Manhattan!!!
9699559,Newly Renovated Midtown Apartment
8257903,"Sanctuary Oasis, Midtown Manhattan"
17317366,Manhattan Midtown Vacation Home away from Home
3945796,Happy Brite Spacious Vu's Location. Location.
13777018,Adorable stylish nest for two
4994058,MyModernCrib w/ Empire State Views 
17434567,Beautful large 1-bedroom best location and views
16396507,Full 1 bedroom apt in an awesome area!
1836863,Bright spacious studio in Midtown
14561947,Artistic One Bedroom - Super Convenient Location!
15337266,Penthouse w/ Private Balcony & Nice Views
16525691,Center City Luxury 3 BR Apartment Empire Building
12320886,Gorgeous NYC Midtown East Apartment
16788905,Large studio in Midtown Manhattan
14689860,Sunny 1Bedroom in the ‰_ of the city
14951775,Charming Gramercy Apartment with Balcony
17958408,Bedroom in Murray Hill
2075377,Studio Apartment centrally located!
2368021,Spacious and Amazing Location!
272146,LARGE FUNKY PRIVATE ROOM/PRIV BATH
11010126,Gramercy: Convenient Bright Quiet
15510061,East 30th Street 2BR Oasis with private roof deck!
3809394,Murray Hill Studio Elevator/laundry
663608,Boho Chic Rhapsody in New York City
7775924,AUG 16-31 - LARGE FURNISHED 1 BDRM
15115532,Cozy Duplex Studio in Manhattan
11838529,Cozy Gramercy Apartment
2531865,Flatiron studio + dining / sunlight
17211777,Two bed apt in Murray Hill
10526202,Cozy 1BR/1bath walk to Empire State
564649,Sunny Unique Gramercy Glass Loft
13016417,Studio Apt in Murray Hill w/ Qn Bed
2268083,"Amaze Location, cozy room& sofa bed"
16063135,Cozy bohemian apartment close to everything
16423525,East Village Holiday Home Retreat!
1744941,Charming One Bedroom
300976,Great NYC Apt in central area!
17703738,"SPACIOUS,CLEAN AND MODERN, IN A HEART OF NYC"
16916234,one-bedroom available in Murray Hill NYC
11573269,"SUNNY STUDIO - 23rd FLOOR, DOORMAN"
9343634,Private Bedroom in Luxury Highrise
12358141,Big Cozy Studio Tree Lined Block
1842739,Huge bedroom on the River
5279859,Large Bohemian Studio- Gramercy!
9736123,Spacious 1BR with river view in the heart of NYC
9445766,Beautiful & Spacious Gramercy 1 BR
7368190,"Bright, Airy, Quiet 1 Bd"
10098593,"Gorgeous, Super Clean Gramercy 2BR"
8686886,Cozy Apartment In Heart of the City
16945556,"Sarah's Shared Room, Girls Only NYC"
13406479,1br with Chrysler&Empire States View.
953314,Brownstone In Midtown Manhattan
13799217,"Beautiful 1br, in heart of city"
8687408,Huge NYC artsy triplex private
9473760,PERFECT STUDIO IN MANHATTAN - NYC
6450457,Wonderful Kips Bay 1 BR + Elevator!
4098642,Penthouse In The Sky 4BR / Sleep 8
6980091,Modern 1 Bedroom Manhattan Apt
9341252,"Sunny, well designed, Gramercy Apt"
14967104,"Cozy & Clean Apt, Central Location - Kips Bay"
531363,Classic and Comfortable Manhattan
2263248,Large 1 bedroom
9575138,Large Bedroom in Luxury Full-Service Building
818325,Central & Safe Manhattan Apartment
12352651,SPACIOUS Gramercy 1 BDR w/ big LR sleeps up to 4
9747044,Spacious & Modern 1 BR in Kips Bay
15498606,Fabulous Flatiron 1BR
8812912,Cozy Loft in the heart of Manhatann
1841356,Cozy spacious 1 bed in Murray Hill
10254619,Charming 1 BR in Gramercy
8681709,Shared living in New York City
14292249,Charming Manhattan Pied a Terre
16939403,LOFT-Style DUPLEX w/ NYC Terrace and VIEW!
13793651,Cozy Private Room in Manhattan! Room 2
5142055,HighRise Doorman Building in NYC
16676803,Cosy cute and new studio
5796517,Charming room in the heart of NYC
17962960,Very quiet one bedroom with terrace
11694274,Great Studio in Gramercy/Kips-Bay
10121380,"1 Bedroom Apartment, prime location"
7214586,40 Waterside Plaza - Private Room!
10229075,"Sunny, kid friendly in Midtown East"
485200,Mid-Manhattan East side Sanctuary!
15882654,Midtown large studio
10488915,Central Manhattan Bedroom!
4615887,Lofted duplex in Kips Bay
11168087,Cosy & Clean Apartment in Kips Bay
2255005,Quiet Gramercy Apartment
13003338,Midtown Modern Gem with Balcony Access
13265410,"Sofa bed with privacy curtains, CENTRAL location"
15230181,My Place is AWESOME
12783809,Murray Hill Bedroom with Queen Bed
15405066,"2B/R 2B/A ,7/24 doorman in Manhattan"
3539618,Large modern studio in Gramercy
16519069,Cozy Private Room in Share Apartment near Midtown
10115542,Chic Studio in Heart of Manhattan!
416108,Private room in the middle of Manhattan
9437822,20TH Floor 2BR/1BA Doorman Sleep 6
2250372,"Huge 3BR Penthouse, Private Roof!"
10686287,Brick Wall Charmer in Kips Bay
8805084,1 BR Apartment in the Heart of NYC
10115792,3 Bedroom Luxury Apartment on 33rd
5265475,"CLEAN,QUIET ROOM in GRAMERCY"
15598086,LUXURY IN THE CITY THAT NEVER SLEEPS!
16519513,A+ Views of the Empire State
13653708,Great studio. everything new
15535554,Amazing private bedroom with balcony attached
13634885,Quiet Comfy Stay in Heart of NYC!
2774189,Large Townhouse Apartment
7883850,Penthouse alcove studio! Location!
17433040,4Beds/2Bath - Luxury Condo
3121325,2BD Massive Modern Full Floor Apt
4033422,The Lighthouse Manor
9574652,One Bedroom Sublet In Little Italy
9822823,Beautiful 2 BD designer apartment
4840794,1 Bedroom Apt. in Nolita/Chinatown
9165203,Cozy Private Room in Little Italy
17029897,New York Experience
379326,Perfect SOHO - Little Italy Nest
6146409,Private Room in Downtown Manhattan
1950588,Newly Renovated One Bedroom
16236860,COSY apartment in heart of MANHATTAN
15974252,Great apartment! The best location in Manhattan!
17153295,Little Italy Gem
17283829,COZY STUDIO IN THE HEART OF NYC!!
9549937,"Cozy, updated 2 bedroom in Nolita!"
16366668,Spacious/NEW 2BR in Doorman building!
16757096,Cozy Downtown Artist Bedroom
6926686,CLEAN and COMFY room avail in SoHo!
7711451,Manhattan/ private room toilet
11355659,Mammoth 4Bed/3Bath LOFT/Mulberry II
17956292,April 1 - Private Bedroom in Huge Loft in Nolita
8889118,Glamorous one bedroom Little Italy.
14281824,Charming Little Italy One Bedroom
17257265,An entire large and sunny apt in lower manhattan
17891702,1bd in 2bd/1ba in Nolita
12004935,Soho/Fin. District/Chinatown -1
15280645,Experience the Charm of Little Italy
7679142,"Bright, Spacious Apt in Nolita"
732145,Spacious Sunny Loft-Steps to Subway
4620262,Cozy bedroom in heart of Manhattan
728573,Cute + Chill - bedroom in NoLita!
16879258,Gorgeous and sunny 1 br in Little Italy/Nolita
2855220,Little Italy Penthouse Piedatterra!
495651,Real 1 BR in Trendy Two Bridges/LES
13995008,Awesome Chinatown Apartment
15390942,Artistic Sunny Spacious Culturally Rich
11341820,"Sunny Room, Renovated Apt,  V. Excellent Location"
4257685,Private Rm in Pre-War Little Italy
6784171,Bright and Clean Little Italy Apt.
14386712,1000 ftå_ luxury designer loft in Little Italy/SOHO
8880173,Stylish SoHo Luxury Apartment LES
10059344,Quaint 2 Bedroom Apt in LES (6 ppl)
883375,Soho One Bedroom Apartment 
68974,Unique spacious loft on the Bowery
4013339,Amazing Private Room in Soho
3210405,BEAUTIFUL DESIGNER SOHO LOFT
16452640,"Slice of Paradise Downtown, Quiet bedroom"
746088,Little Italy gem Center of it all!
13585495,Great room in amazing Little Italy location!
11355476,Cozy studio living-room sharing in Little Italy
4015422,Beautiful Little Italy Apartment
17515547,Spacious 1 Bedroom In The Heart Of Soho
83760,Private Room SOHO
16188233,Beautiful 2BR Artist's Apartment in SOHO
12386876,Downtown Cozy 2 bedroom next to LITTLE ITALY
12794623,Soho/Fin. District/Chinatown - 3
883646,1BR GREAT NOLITA CABIN APARTMENT
14332677,Private Bedroom (Twin) in Nolita Apartment
12508552,Large Room in the Center of it All
3465351,Soho One bedroom
13294856,"NYCT-C: Private Sunny Rm, NYU, Baruch, SOHO"
844117,Artist Little Italy/Chinatown  1BR
16964240,Cozy 1Br in Nolita / Little Italy
13294817,Newly Renovated 2BR-Private Terrace
16828918,Cute Room Perfect Downtown Location
15343992,"Large, clean, modern, sunlit 1 bedroom downtown!!!"
9878369,Spacious 2 bedroom
13300645,"NYCT-B: LES Newly renovated Rm, NYU, Soho, AC"
13692245,Modern 1BR in Little Italy
6614078,"Entire 1 Bdrm 1 bath Apartment on Mulberry St, NYC"
61167,Colorful Private One Bedroom Apt
15482553,Hidden away home close to it all on Mott Street
16005960,Cozy Artsy Little Italy Apt!
15742916,Bright and Beautiful 1br Apartment in Little Italy
17694962,Simple and Central Apartment - Room 2
11679582,COZY bright Soho whole studio appt
4130536,Bright & Spacious Bedroom in Nolita
567073,Charming Room in Mott street NYC
14854304,Shared Living Room With Crush Pad For Traveler
17604211,Large Comfortable Bedroom in Little Italy
15376265,Large Sunny Room in Soho with Private Terrace!
17601878,Luxury 2 bedrm with home office and outdoor space
10100474,"CLEAN, LARGE AND MODERN LOFT"
7637472,Bright room in 2BR apt in Nolita!
15943835,Magnetic Charm 2 bedrooms in SOHO
17695768,"Simple and Central Apartment - 6 beds, sleep 8"
6326477,Stunning Soho 2 bedroom Apartment
17694770,Simple and Central Apartment - Room 1
11827729,Double bedroom in lovely renovated apartment
291728,"Sunny,cozy,quiet studio in Nolita"
288726,Cozy Railroad Apt.
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY
1335036,Charming 2 Bedroom Little Italy/Soho Apt
15358799,"Heart of Little Italy cozy 3 bedrm,15min to Midtwn"
16142332,Studio in heart of NYC
6473307,"Room in Little Italy on Mulberry St, NYC"
11947863,1 bedroom apartment in Little Italy
17695057,Simple and Central Apartment - Room 3
17621313,Cozy 1 private room in new luxury house
17619260,3 Rooms in a furnished luxury house
17809369,Spacious 1 entire floor for rent in a new house
5051239,Cozy little space
11097122,The Day Room
16071063,Cozy  quiet functional and efficient
9316079,Nice and quiet room in the bronx
12453462,Nice comfort room in the Bronx  nyc
5051065,Nice vip room
12852979,Clean environment smoke free
8673141,Near Yankee Stadium
10879246,Spacious one bedroom apartment
2169765,Lower Park Avenue Pre War
15451103,Beautiful apartment in Midtown
5757509,Luxury/Midtown East
6545572,Ideal for Business Travelers!
16375242,One bedroom Apartment in the heart of NYC
8625398,Midtown Luxury 1BR Apt - 39th & Lex
11787290,2BR Penthouse Aprtmt on Park Avenue
6544243,Brownstown Apartment Midtown with Beautiful Garden
1695731,1BR Apt in Murray Hill/Midtown
16490625,Luxury and Design in a Cultivated Escape
13289643,Charming 1BR Murray Hill Apt + Rooftop
12972040,BED FOR 1 IN LUXURIOUS PARK AVENUE FLAT
11260762,Comfortable Room
3755474,New Bright & Modern Apartment within a Brownstone
15454109,Pop Art/ LUXURY 1 Bedroom in Midtown
14275691,HUGE 1 Bedroom 1.5 Bath - 37 and Lexington!
17944802,1 BR luxury apartment with a HUGE private terrace
13749129,Cozy Private Studio in Murray Hill Close to Subway
15582903,Private room with spacious closet
6408849,MODERN NYC APARTMENT
7980191,1 Bedroom Apt in Midtown Manhattan
8036524,Renting very clean bedroom
14139410,Luxury One Bedroom in the Heart of New York
13746082,Spacious Studio near Grand Central
17548575,Great room in the heart of NYC
8538668,"Spacious, clean studio in Kips Bay"
9609246,Private bedroom w/Terrace
17809041,One bedroom in doorman building (Murryhill)
9409367,Midtown Duplex 4 bedroom Sleeps 9
15578917,Upstairs garden apartment
13089249,Charming renovated prewar 1bd vibrant MidtownEast
4606368,One bedroom apartment in great area of Manhattan
8368928,Private 2BD Apartment in Manhattan
4829068,Studio - Midtown East
15447090,"Luxury Condo, High Fl, River Views, Balcony, Food"
6658537,LG studio in the heart of Manhattan
12797512,Nice space in apt near Empire State
235876,HUGE LOFT & TOP LOCATION IN NYC
11643472,Fantastic area!Center of Manhattan!
8908636,Renovated Midtown Studio
9826062,One Bedroom Midtown East Cozy 1 BR
12451425,amazing studio in heart of Manhatta
8125640,Amazing water view from midtown apt
13082198,Private Cozy OneBedroom Apt in Murray Hill!
9370501,Bright Multilevel in Midtown East
7202170,Midtown East penthouse studio
4581440,Huge bedr in the middl of manhattan
15852616,Central 1 bdrm townhouse apartment
4191257,Spacious 2 story Apt in Midtown!!
1878642,"Modern, New York City Manhattan"
15463166,Charming studio with gorgeous views!
1832148,"Peaceful, 1BR/Elevator, Murray Hill"
15987255,Private Large Room near TIMES SQUARE!
1725295,Midtwn E BEST LOCATION Priv Twin Rm 1 Loving Cat
13055236,Steps from empire state building
16331944,1 bedroom in Kips Bay
15663271,Awesome apt. close to everything
17903326,Amazing room in the heart of New York
11611809,2BR MODERN APT CONVENIENT LOCATION
12266323,"Midtown Studio Sleeps3, Top Location Grand Central"
1518302,Central Manhattan 1 bedroom
6741094,Gorgeous Luxury Apartment
17641436,Perfect studio Perfect location
1780748,Sunny 1 bedroom In The Heart of NYC
9371045,Large terrace 1 bed room (br) apt
17638756,New Luxury 3 bedroom Midtown Apt
7809408,NYC Luxury 1 BD Empire State View
16064710,Spacious 3BR near many tourist attractions
6232987,"Spacious Studio, Freedom Tower View"
990703,Cozy room famous Park Ave in Manha!
6493737,Steps to Grand Central! Large 1BDR
2954785,Trendy studio NYC centrally located
16068317,Charming unit in Midtown East
15438857,"BestLocation MidtownManhattan 3Bed, 7m walk TimeSq"
9682617,mid century modern apartment
13602949,Luxurious 1 bedroom apartment in Murray Hill
5344265,Furnished Large Bedroom 15 day minimum
10016832,Murray Hill 1 Bedroom (63)
15831604,Ideal room Midtown East GrandCentra
11374189,Stunning 2 Beds @ Grand Central
16846724,private RM in huge 2 BR in midtownE
13045618,Breathtaking Views. Stunning One Bedroom.
6654202,Great One bedroom in Midtown East
13730632,"Breathtaking view of Midtown Manhattan, East River"
17813918,Nice Apartment on Park Ave next to Empire State
10017170,Murray Hill 1 Bedroom Apartment (82)
9238378,Fully furnished Room/ Female Only-Luxury Building
17247710,Million Dollar view - 34th Street Luxury building
7699156,One bedroom at Dream Location
15302130,Charming Room Near Empire St Bldg
593292,Penthouse Studio East 50s Terrace
16349410,Huge Room near Empire St Bldg & Rockefeller Center
7421462,Newly Renovated 2-Bedroom
8863216,Grand Central Luxurious 2BR 2Bath
9926599,Spacious Studio Size One bedroom
17528760,Nice Spacious 1BR-Central NYC Manhattan Location
13724675,Serene studio apartment in Murray Hill
7434420,Steps Away From Grand Central
10972514,High rise apt in Grand Central area
13434030,Spacious room in Midtown Manhattan in modern apt
16845769,Cozy Apartment In Midtown Manhattan Walk Up
14247423,"Cozy, cool, spacious Midtown!"
9788134,Spacious 1 bedroom in Midtown East
9899167,Brand New Apartment Midtown East
5593225,"Empire State, Luxury 2BEDR 2BATHS"
14375070,Amazing Manhattan empire state view
15818608,Modern brand new apartment in NYC!
14899484,Cozy room in the heart of Manhattan!
11491051,NYC Studio Apartment
15027830,"LARGE LUXURY ONE BEDROOM, EMPIRE STATE BLDG VIEW"
2182683,2 bedroom apartment in Midtown 
11619600,"New, chic, cozy, 1 bedroom next to Grand Central"
12797197,Cozy room near Empire State Buildin
8473374,1 BR in large CHIC full floor apt
11701006,NICE COZY ROOM! CENTER OF MANHATTAN
8192808,Master bedroom available
212199,Charming Abode In The Heart of NYC
17906228,LUXURY 2 BDRM MIDTOWN APT WITH AMAZING VIEWS!!
17512953,Large Private Room w/Bathroom Luxury Doorman Apt
3880588,Penthouse Apt with Roofdeck
15545274,"Speakeasy Style, Prewar Building, Walk 2 Landmarks"
17381380,Amazing Apartment in Midtown East
6370012,Centrally located 2brm apartment
17510910,Spacious Private bedroom in amazing midtown area
15132151,1 bedroom apartment in great neighborhood
11724255,CENTER OF MANHATTAN! NICE COZY ROOM
16285014,Chic and modern apartment
17276301,Amazing View. Stunning Luxury Highrise.
9352010,Spacious one bedroom apartment in Midtown East
3570528,Cozy studio Midtown East
931642,Murray Hill Garden Apt. MANHATTAN
15132812,Clean Private Studio In Manhattan  Private Yard
17752742,Stunning Luxury Highrise. Amazing Views.
7399449,Modern 1 Bdrm Apt in Mid Manhattan
14447619,A COZY HOME IN THE HEART OF MANHATTAN
15915152,Cozy Celestial 1BD apt midtown- 2nd flr
2676352,Perfect location to explore NYC 
10017087,Murray Hill Apartment with 3 beds (64)
11589943,CLEAN BEDROOM APT SHARE IN MIDTOWN!
5404759,"1 BR w/balcony, AMAZING VIEWS!"
9096327,Park Avenue Loft/Studio
8964740,Alcove Studio in Murray Hill
17878820,Deluxe bedroom in the heart of midtown.
16436944,"(Fully-Serviced) 4Bd, 3 Floor Midtown Townhome"
11587276,LUXE 2BED/2.5BATH! In 5 STAR HOTEL!
17223258,Great Large 4 Bedrooms Duplex In Central Location
16829867,New studio in Murray Hill
4574189,"huge bedroom in a 2bd, lux building"
16568191,Large 1 room with bed in the heart of manhathan
5557135,Beautiful Chic Studio
9090600,Great 1 BR in Central Manhattan
11583591,Cosy Room in 2br apt. Best location
